filename, Diarrhea, Lack-of-Water, Normal, Soft-Poop
D-4_jpg.rf.2437b333205048262a49f5ad6e6e01f3.jpg, 1, 0, 0, 0
LW-155_jpg.rf.24a8d5ed3362ba040c7c16216b995ccb.jpg, 0, 1, 0, 0
SP-174_jpg.rf.2444b60693aed776d4a6269608aaa295.jpg, 0, 0, 0, 1
SP-9_jpg.rf.249bacb146934e084804f1f52aa38c1c.jpg, 0, 0, 0, 1
D-120_jpg.rf.249a61205ada60e2ac9c1d7828c9f063.jpg, 1, 0, 0, 0
N-4_jpg.rf.248654856d87c3cd735079993ca758ba.jpg, 0, 0, 1, 0
LW-6_jpg.rf.254231b90c2732c8f8f7ab1bd0906bcc.jpg, 0, 1, 0, 0
SP-153_jpg.rf.24eea5fcd693f031eb1175be346afe82.jpg, 0, 0, 0, 1
LW-133_jpg.rf.24d11ea3f49b0bd81d45aeabd7767b14.jpg, 0, 1, 0, 0
D-172_jpg.rf.24604412b8e04698f52df3562a888a0c.jpg, 1, 0, 0, 0
SP-32_jpg.rf.2516ad286d5ca7781669f191b59c4434.jpg, 0, 0, 0, 1
SP-23_jpg.rf.24a50ebc95bc603d3d11e4cffe855a4f.jpg, 0, 0, 0, 1
LW-31_jpg.rf.2521516e1dc7b59b104e8acf4daa0ef8.jpg, 0, 1, 0, 0
N-3_jpg.rf.255e13aaa4b4f3e537ff2c2cabf0a0d1.jpg, 0, 0, 1, 0
SP-12_jpg.rf.255f85305b9c24e79bfbfb1310d5e8a3.jpg, 0, 0, 0, 1
D-50_jpg.rf.251582dc225c7aad8c423d726a9b1420.jpg, 1, 0, 0, 0
D-6_jpg.rf.2560d1b2da253051e2d280d68c23915a.jpg, 1, 0, 0, 0
D-18_jpg.rf.24b303cad8a5981b1970c3cea4314873.jpg, 1, 0, 0, 0
LW-157_jpg.rf.256b3491a86913194f1e8f0ca2c563b5.jpg, 0, 1, 0, 0
N-159_jpg.rf.254af7ac70042aade1c45780d0337977.jpg, 0, 0, 1, 0
D-9_jpg.rf.2510e3af6e2a08983185758e6c7adc78.jpg, 1, 0, 0, 0
LW-85_jpg.rf.256df3adc90a6de0e0cd4a52a7accd82.jpg, 0, 1, 0, 0
SP-31_jpg.rf.2511dcd31a1aa2933b4918a8a055b35c.jpg, 0, 0, 0, 1
N-27_jpg.rf.25655891cd5fd19b88cac29183161a23.jpg, 0, 0, 1, 0
LW-17_jpg.rf.2577d868b06314d295ac1e7b278d8d3b.jpg, 0, 1, 0, 0
LW-62_jpg.rf.248103d9a994e0437dca8596c7a8292e.jpg, 0, 1, 0, 0
D-204_jpg.rf.25054fb5b29c222963a43f967381e5d1.jpg, 1, 0, 0, 0
N-111_jpg.rf.2569e63e9e14a244c8e7e5e7b50ac968.jpg, 0, 0, 1, 0
LW-13_jpg.rf.253a78eb0b565230415601e7f3956093.jpg, 0, 1, 0, 0
LW-190_jpg.rf.25a491b3d00257b8c29de186788a2825.jpg, 0, 1, 0, 0
D-40_jpg.rf.25ccc904b27c65976b4bc7c1b99ec77e.jpg, 1, 0, 0, 0
SP-11_jpg.rf.25dcb7263e22d5617dde36fddece7239.jpg, 0, 0, 0, 1
LW-65_jpg.rf.25d0db2634b548866bd44ad249735a54.jpg, 0, 1, 0, 0
N-182_jpg.rf.25ed3ea5af333df0d23ac447aa6c6908.jpg, 0, 0, 1, 0
LW-165_jpg.rf.269a7d439558d750d2b1bb6ab57c0e60.jpg, 0, 1, 0, 0
N-154_jpg.rf.25be7ed1c68c08454b5e618b42d0d163.jpg, 0, 0, 1, 0
N-22_jpg.rf.2675b89d9e53f1c215b81c81520523da.jpg, 0, 0, 1, 0
D-161_jpg.rf.25fa8f13183a765e83a142b24484e145.jpg, 1, 0, 0, 0
SP-5_jpg.rf.25be317c7809649e883d7f395fbd0397.jpg, 0, 0, 0, 1
D-171_jpg.rf.258cb3aedf6c17735bc259a7f47fdacd.jpg, 1, 0, 0, 0
D-106_jpg.rf.25bdf96bbf9e35cc1909c935e9d496df.jpg, 1, 0, 0, 0
N-202_jpg.rf.26459dc3a1df32a6a1d74335d7eac637.jpg, 0, 0, 1, 0
D-80_jpg.rf.25ff947965418f7125e68b2e81840510.jpg, 1, 0, 0, 0
LW-193_jpg.rf.26282696df4897074ad9893d8e49fad5.jpg, 0, 1, 0, 0
N-32_jpg.rf.26fd4037f782528d77e6e965073189a6.jpg, 0, 0, 1, 0
D-127_jpg.rf.26dbbca2938e9c4ce62b324363ce2fc3.jpg, 1, 0, 0, 0
SP-3_jpg.rf.261738ecd11fa0638ca34abc81a6418a.jpg, 0, 0, 0, 1
SP-44_jpg.rf.26454625e156f6015f1d41823c35fe62.jpg, 0, 0, 0, 1
N-41_jpg.rf.26634314ba93e2645d1d5f064a43258c.jpg, 0, 0, 1, 0
N-183_jpg.rf.26e3cb419793de9cf6f5b2a03079152d.jpg, 0, 0, 1, 0
N-29_jpg.rf.270738b887246ec920ac17fca419eec6.jpg, 0, 0, 1, 0
N-132_jpg.rf.26e9e3cc8911b84f60a274e2f54038d2.jpg, 0, 0, 1, 0
N-69_jpg.rf.272b8d66f8a15b948f83a2a3a2b903cf.jpg, 0, 0, 1, 0
N-158_jpg.rf.270d9aef3146d4386167e9aaad4eff70.jpg, 0, 0, 1, 0
D-10_jpg.rf.26cda9363524738e4f7fe829f2bc3f5c.jpg, 1, 0, 0, 0
D-149_jpg.rf.25f9f2c60e947511c1c5bfc87b5d6544.jpg, 1, 0, 0, 0
D-18_jpg.rf.2769a92ae9ef807968b40fc03f49ca61.jpg, 1, 0, 0, 0
N-204_jpg.rf.275c526d2cde108aaf4b3b2843ac5164.jpg, 0, 0, 1, 0
SP-167_jpg.rf.2768ad1d12f6c880662d6bbf638a145e.jpg, 0, 0, 0, 1
SP-204_jpg.rf.2808c99bad01a4521a5fccd660c5409e.jpg, 0, 0, 0, 1
SP-184_jpg.rf.27887b7c91384fe400bd5c988ae6fe45.jpg, 0, 0, 0, 1
LW-53_jpg.rf.25e3f6967035f0b0526fc0b3522f99a2.jpg, 0, 1, 0, 0
LW-3_jpg.rf.27e3e35c543e201b5adba2caa6992351.jpg, 0, 1, 0, 0
LW-127_jpg.rf.2769b4491dbb96d358729cee593671dd.jpg, 0, 1, 0, 0
SP-184_jpg.rf.2808aa077305824c414da5607f6fe1b4.jpg, 0, 0, 0, 1
N-14_jpg.rf.286b931342062bf42c68229dce3ac174.jpg, 0, 0, 1, 0
SP-157_jpg.rf.27cfde0108e0d6afe6507c02d1561261.jpg, 0, 0, 0, 1
SP-8_jpg.rf.283700b4884f27f78f53a5c13f2a49a6.jpg, 0, 0, 0, 1
LW-123_jpg.rf.288914dd445cd3e87720436ad666df4e.jpg, 0, 1, 0, 0
SP-95_jpg.rf.2809e1ea88d3a035100e646671100729.jpg, 0, 0, 0, 1
D-66_jpg.rf.2865026f82dc10df1a8adabf3240445a.jpg, 1, 0, 0, 0
N-24_jpg.rf.2794746afaaf600cb1c5a598e88fd7d3.jpg, 0, 0, 1, 0
N-93_jpg.rf.285762f8134d4d033478c448e2657301.jpg, 0, 0, 1, 0
SP-95_jpg.rf.2816ef92b81ec95e7f46ca13e560f08a.jpg, 0, 0, 0, 1
LW-115_jpg.rf.286f0e59f57bf3927e257ea3e12119db.jpg, 0, 1, 0, 0
LW-16_jpg.rf.281bf448fc43d25e154deb29a934d71e.jpg, 0, 1, 0, 0
SP-83_jpg.rf.288c1b94661867d6315fa5a067c9b250.jpg, 0, 0, 0, 1
SP-117_jpg.rf.289507c83f84973052077ee675bcdf1a.jpg, 0, 0, 0, 1
D-173_jpg.rf.27d850bdd607cc7a4d7bcd0fa169a58f.jpg, 1, 0, 0, 0
N-25_jpg.rf.2845451055bf4b54c5dcf5fe00420935.jpg, 0, 0, 1, 0
N-183_jpg.rf.27aaa2399696654f6ee8866b7543bdd2.jpg, 0, 0, 1, 0
N-107_jpg.rf.27c18d0064f76728c200c6a5f0d50355.jpg, 0, 0, 1, 0
SP-14_jpg.rf.2890a1caf74aec4ee0362f33cafd396d.jpg, 0, 0, 0, 1
D-15_jpg.rf.2887e78025bb328b4954f184f633d9da.jpg, 1, 0, 0, 0
N-81_jpg.rf.28ae04eff36b608c6d7fffac81177781.jpg, 0, 0, 1, 0
LW-161_jpg.rf.28a26395a7e12a7c4be8bf1803a16012.jpg, 0, 1, 0, 0
SP-115_jpg.rf.28a8f563539511920b294e23efa56cfb.jpg, 0, 0, 0, 1
D-46_jpg.rf.28c52c08964c354ae7ea1b6ae345d319.jpg, 1, 0, 0, 0
D-73_jpg.rf.2845c4e53a1ba918b79ed63ad3d1d16f.jpg, 1, 0, 0, 0
SP-177_jpg.rf.28c030505759d06752cdaef6e4bcfd5f.jpg, 0, 0, 0, 1
N-135_jpg.rf.28cb3b1da0ad3febb0026809cb53c93b.jpg, 0, 0, 1, 0
D-34_jpg.rf.28ebb5164f7a5c863f5051fd70cff632.jpg, 1, 0, 0, 0
D-206_jpg.rf.29745568af90d1c8b08d847b55da1d69.jpg, 1, 0, 0, 0
SP-75_jpg.rf.29613f7c80ba807206992fbdf15ac2f5.jpg, 0, 0, 0, 1
SP-3_jpg.rf.28c10275bd580cb86cc8ae40ccb96dea.jpg, 0, 0, 0, 1
LW-109_jpg.rf.29e32bdc57b288db1d8792800efa7d52.jpg, 0, 1, 0, 0
N-26_jpg.rf.29499b40547dfde2cfc93e956d594580.jpg, 0, 0, 1, 0
D-188_jpg.rf.298a97d6be22fa11ee70c77ccec2c4fd.jpg, 1, 0, 0, 0
D-26_jpg.rf.29af9d69dc27e6196a9c56556dc56cd3.jpg, 1, 0, 0, 0
D-61_jpg.rf.2a0890ea2bb3ea24b8f92f21b5bef3cb.jpg, 1, 0, 0, 0
SP-173_jpg.rf.28cd86c651ea767fa1bac41438c85a57.jpg, 0, 0, 0, 1
SP-197_jpg.rf.28e83f187e26818f6e940a161f00357c.jpg, 0, 0, 0, 1
SP-23_jpg.rf.2a3ca53c4132dc73b4167892d6571f48.jpg, 0, 0, 0, 1
D-179_jpg.rf.2997449132590e3df6947b6d7385c107.jpg, 1, 0, 0, 0
D-71_jpg.rf.290ec0a5b330b06e858881ee127ce0f2.jpg, 1, 0, 0, 0
N-155_jpg.rf.29fcab03b9d3b74e0bd390b36aeb540d.jpg, 0, 0, 1, 0
D-53_jpg.rf.29b0a4ab7ad01efbf2ef8e0548824202.jpg, 1, 0, 0, 0
SP-200_jpg.rf.2a2000e39bf9424fa48106043f502e97.jpg, 0, 0, 0, 1
N-204_jpg.rf.296706d6158e2c5f255538c2dc706d53.jpg, 0, 0, 1, 0
LW-28_jpg.rf.2973f053a37dd2125fd561a5a5f2dc24.jpg, 0, 1, 0, 0
N-11_jpg.rf.2901542aac1aad143b0abefce874796f.jpg, 0, 0, 1, 0
SP-85_jpg.rf.2981ccb1010d851f1294bfa9785e651b.jpg, 0, 0, 0, 1
SP-185_jpg.rf.2958f7a68f10550d2bdd8c60c787b091.jpg, 0, 0, 0, 1
LW-5_jpg.rf.2a6d419e9bb1ec942512bf2e8fb96e49.jpg, 0, 1, 0, 0
SP-55_jpg.rf.2a79b8cfb5d24300d13f24e81b91bc34.jpg, 0, 0, 0, 1
N-15_jpg.rf.2aaef850e407e27ab3885ac93f29f0a3.jpg, 0, 0, 1, 0
N-20_jpg.rf.2ab99bc8fce7136022fffd2606f859c4.jpg, 0, 0, 1, 0
D-81_jpg.rf.2aac040152cc92c209c9bf4ad249b047.jpg, 1, 0, 0, 0
SP-130_jpg.rf.2a761c8992e5336520c8f4e6786d512f.jpg, 0, 0, 0, 1
SP-133_jpg.rf.28a76d59f1ec348a846be6815608ae06.jpg, 0, 0, 0, 1
LW-12_jpg.rf.29a9ec215c002d682e6993c1ea311fc1.jpg, 0, 1, 0, 0
D-2_jpg.rf.2ac0e8fa1547ac8a946cacf346b8bdf8.jpg, 1, 0, 0, 0
LW-169_jpg.rf.2b3c359c8d9cdc2ed6cd2b853e44b71e.jpg, 0, 1, 0, 0
N-186_jpg.rf.2aba6fec43af2f167ede991f358adc88.jpg, 0, 0, 1, 0
SP-209_jpg.rf.2b06332f74f31cf209bd1fd6706acf54.jpg, 0, 0, 0, 1
SP-92_jpg.rf.2b2baa2a1bdc3cd568f3cb9e039bf987.jpg, 0, 0, 0, 1
SP-112_jpg.rf.2b38f3c411d0d15314321da7597fa1fd.jpg, 0, 0, 0, 1
N-43_jpg.rf.2b15de7a0d8d163bf1dd45421962a498.jpg, 0, 0, 1, 0
N-90_jpg.rf.2b76969ed1068e3914954708a9818a32.jpg, 0, 0, 1, 0
D-4_jpg.rf.2bac8b26e84468d40b97f0b811a3b171.jpg, 1, 0, 0, 0
LW-49_jpg.rf.2b2024065d237f3c6346008f2fb8a6d2.jpg, 0, 1, 0, 0
N-185_jpg.rf.2b9c07f2c581dcfbca58a50345db56e7.jpg, 0, 0, 1, 0
N-117_jpg.rf.2b893478d8c23f7aae813fe344f1d732.jpg, 0, 0, 1, 0
N-25_jpg.rf.2acc402cf8858b6fd5a0874d941fb4ea.jpg, 0, 0, 1, 0
SP-10_jpg.rf.2b67439cf27ccf93ef64cb9dc163a4b3.jpg, 0, 0, 0, 1
D-23_jpg.rf.2bd756ee5fd104fa12663a558b163da7.jpg, 1, 0, 0, 0
LW-32_jpg.rf.2b0a2a35029783c9e71c56409dcdf62f.jpg, 0, 1, 0, 0
D-113_jpg.rf.2b65f2f45c9adc259ceb53175f115ed4.jpg, 1, 0, 0, 0
N-137_jpg.rf.2b509550ad27a25c9d1c33fb5534957b.jpg, 0, 0, 1, 0
D-77_jpg.rf.2bba262e7ce29bc1fe3c3f5aea1abc31.jpg, 1, 0, 0, 0
N-7_jpg.rf.2b9d18e7be3bf64f013f9fa43107311f.jpg, 0, 0, 1, 0
SP-120_jpg.rf.2bc3237a7cc1b7ef634d900793d046b1.jpg, 0, 0, 0, 1
SP-182_jpg.rf.2b404e3d332b6cc654980f5983bc2d33.jpg, 0, 0, 0, 1
D-26_jpg.rf.2b51d6e9ddd4374c94b72f55e250f7a3.jpg, 1, 0, 0, 0
SP-100_jpg.rf.2b33364c55251c5f8e978466a1a64e91.jpg, 0, 0, 0, 1
LW-107_jpg.rf.2b7d0ecb3d9247bd5f0783e2306d7e84.jpg, 0, 1, 0, 0
LW-69_jpg.rf.2bfe5d80547d0819ec97f1413e59b958.jpg, 0, 1, 0, 0
LW-80_jpg.rf.2c0708320925c7e82c7ea381736a5b4d.jpg, 0, 1, 0, 0
N-155_jpg.rf.2c1fb89b25eee2935decebe3a85550a7.jpg, 0, 0, 1, 0
SP-140_jpg.rf.2c718552c3f824cc1307e0a1401aa9ba.jpg, 0, 0, 0, 1
LW-123_jpg.rf.2c65faae42310bfe0b5743772da83b49.jpg, 0, 1, 0, 0
LW-25_jpg.rf.2c1b599798c654d321c35ed481c79b76.jpg, 0, 1, 0, 0
LW-3_jpg.rf.2ca616ee006f1b3665cc779270f6233c.jpg, 0, 1, 0, 0
N-41_jpg.rf.2c19684b11e59a3332c358df28977522.jpg, 0, 0, 1, 0
D-26_jpg.rf.2cb88e938895e66dadf3e870fd7d2e01.jpg, 1, 0, 0, 0
LW-25_jpg.rf.2c6d2f7474c4aae9bfa075895b0a7708.jpg, 0, 1, 0, 0
D-135_jpg.rf.2cbc0e3a3b550f5f8a4f70020d9a648e.jpg, 1, 0, 0, 0
N-181_jpg.rf.2c518ac92025f1dc5695527980a063c4.jpg, 0, 0, 1, 0
LW-37_jpg.rf.2c6d2af29e81f6d1e017dc1f15858406.jpg, 0, 1, 0, 0
N-30_jpg.rf.2c0bf88b7047f3e8d225c680fc9d9e38.jpg, 0, 0, 1, 0
SP-34_jpg.rf.2ce6139f90a301b9a2e81aafbed9e47c.jpg, 0, 0, 0, 1
SP-44_jpg.rf.2d716fda5ae7188531465f8f185bb4e4.jpg, 0, 0, 0, 1
SP-60_jpg.rf.2cdd2039fa6383af8abba2980589af18.jpg, 0, 0, 0, 1
LW-32_jpg.rf.2cbcbde1399fc6479960edae45d4bdbd.jpg, 0, 1, 0, 0
SP-124_jpg.rf.2d19a7596aa5cb937a6e831aad7666ed.jpg, 0, 0, 0, 1
LW-20_jpg.rf.2dae8cef4b626304f0573d3a8797f29c.jpg, 0, 1, 0, 0
SP-38_jpg.rf.2dbf57ae511cc38e32e115f5f0104d39.jpg, 0, 0, 0, 1
D-9_jpg.rf.2d7da9da096a018c4836df84eca47df3.jpg, 1, 0, 0, 0
SP-17_jpg.rf.2d5fdf8ddc614796a5da42f6beef87f1.jpg, 0, 0, 0, 1
N-6_jpg.rf.2c70f099bc587ca6cb2e20111fae3bc0.jpg, 0, 0, 1, 0
SP-161_jpg.rf.2cca66043f5b4f30bf783aff695699c2.jpg, 0, 0, 0, 1
N-106_jpg.rf.2ddabdfcc239799b52dfaa05c4203fc1.jpg, 0, 0, 1, 0
LW-140_jpg.rf.2dad9749fece87cb62282c570462459b.jpg, 0, 1, 0, 0
N-29_jpg.rf.2c4869753c33fbf8e3fe2bff3548e94a.jpg, 0, 0, 1, 0
SP-173_jpg.rf.2e0552c318e1b50c2d51e90e544655fb.jpg, 0, 0, 0, 1
SP-42_jpg.rf.2e22d5b90d712da39d836b758347aca8.jpg, 0, 0, 0, 1
LW-22_jpg.rf.2e160b69c5aa4acc24584aaf9bf7c639.jpg, 0, 1, 0, 0
LW-73_jpg.rf.2e3c6e139c26a09eb4ae98aa9dc8536d.jpg, 0, 1, 0, 0
D-145_jpg.rf.2dec56d9b706b5314ff9f0f3bfec63b5.jpg, 1, 0, 0, 0
D-57_jpg.rf.2e438ed6575cc66952031f32541c9a4a.jpg, 1, 0, 0, 0
N-77_jpg.rf.2e238f46f9f5d4384af6bafbd4d569fa.jpg, 0, 0, 1, 0
LW-38_jpg.rf.2e5ec6d068f6618a8df91f28f539754b.jpg, 0, 1, 0, 0
D-130_jpg.rf.2e5f0cdae86a0d3cd5ef0c613be825c9.jpg, 1, 0, 0, 0
SP-55_jpg.rf.2df55a160c00f962dd87d3effd56b077.jpg, 0, 0, 0, 1
D-125_jpg.rf.2de53e1c0b16e5c2322af71c25bb69a9.jpg, 1, 0, 0, 0
D-19_jpg.rf.2e8a7c919e681ea739761b4dc394ab88.jpg, 1, 0, 0, 0
N-36_jpg.rf.2eb008f885cf596dd46aed79423b5b45.jpg, 0, 0, 1, 0
D-109_jpg.rf.2e8503b0a35473a55b238c182b867226.jpg, 1, 0, 0, 0
SP-67_jpg.rf.2e16e8144b7a6c9583dcb254d0781016.jpg, 0, 0, 0, 1
N-177_jpg.rf.2e749ac95e7056f9eac4acca4dbd5401.jpg, 0, 0, 1, 0
SP-11_jpg.rf.2e6e146c28c740e2820168c26ff3b88a.jpg, 0, 0, 0, 1
N-117_jpg.rf.2eaead9a02518d5021129ba73f5f4814.jpg, 0, 0, 1, 0
D-205_jpg.rf.2ea9a7f8e07be586ac12432135261280.jpg, 1, 0, 0, 0
SP-78_jpg.rf.2e60dc5b70598624465525978af3dcd1.jpg, 0, 0, 0, 1
SP-174_jpg.rf.2eb1a80cce272c77a729eebfa0a5622d.jpg, 0, 0, 0, 1
D-12_jpg.rf.2e784110702331c5a958782bc706dd8e.jpg, 1, 0, 0, 0
N-107_jpg.rf.2e34efa604023063eff936d3378d1db3.jpg, 0, 0, 1, 0
LW-139_jpg.rf.2eb5b3c00078d15e1989c28a5b306239.jpg, 0, 1, 0, 0
LW-84_jpg.rf.2ce9cec9dd0203f20cb3e258fb49900b.jpg, 0, 1, 0, 0
LW-103_jpg.rf.2ebcfe195ca01a225be4746a97bd6333.jpg, 0, 1, 0, 0
SP-4_jpg.rf.2eb98012eeb9f1b442d7b6185def5ae0.jpg, 0, 0, 0, 1
D-1_jpg.rf.2ee1dc5cd620e376aa93af4af3217da6.jpg, 1, 0, 0, 0
N-26_jpg.rf.2e9f8f2a6afbd47e6c7f69d936aa35e5.jpg, 0, 0, 1, 0
D-118_jpg.rf.2f178c6fd83e2d1f960a9ea8a1ed1102.jpg, 1, 0, 0, 0
SP-7_jpg.rf.2ebee5c2520ed302fad6b84b02263eb4.jpg, 0, 0, 0, 1
SP-32_jpg.rf.2f1a49b3ae92b8bcbb6f699537441a13.jpg, 0, 0, 0, 1
LW-37_jpg.rf.2ec8086a0cb046d2a3c44eb32550dae5.jpg, 0, 1, 0, 0
N-15_jpg.rf.2f728b125bac5594a27b0fb6e5a362f4.jpg, 0, 0, 1, 0
N-110_jpg.rf.2f7803f3d241785870d8a48da41f1871.jpg, 0, 0, 1, 0
D-117_jpg.rf.2ec10936c5dd167badc51770a81ee9c2.jpg, 1, 0, 0, 0
D-86_jpg.rf.2f19ae5a2cfffc969b9000b637dd787b.jpg, 1, 0, 0, 0
SP-79_jpg.rf.2f86c297ca847b41cdba79590b4a523f.jpg, 0, 0, 0, 1
D-65_jpg.rf.2f52a7acbf5ac967bb2828b5df2c6614.jpg, 1, 0, 0, 0
N-41_jpg.rf.2efdccf84d441205e2a2ffef30a21954.jpg, 0, 0, 1, 0
LW-122_jpg.rf.2ed4a758b6ce5335761c98552c7a27c1.jpg, 0, 1, 0, 0
D-174_jpg.rf.2f0cdca7516fc366d623e295b29fd6b4.jpg, 1, 0, 0, 0
N-67_jpg.rf.2f327d7e11e41996b2859ed9266cfe48.jpg, 0, 0, 1, 0
D-95_jpg.rf.2ef562bcc651d36a7ad7152d034ef679.jpg, 1, 0, 0, 0
LW-179_jpg.rf.2eee2b1f993a6988037059e84c5e879d.jpg, 0, 1, 0, 0
N-136_jpg.rf.2ef774a0e6db09b8966ed3f6ca95ce34.jpg, 0, 0, 1, 0
LW-16_jpg.rf.2f61f90368ecbcdad728bc400c395570.jpg, 0, 1, 0, 0
SP-87_jpg.rf.2f8061ef8722ff6d72c2614e6ec758c0.jpg, 0, 0, 0, 1
SP-21_jpg.rf.2fb76ad81f73d29322ec93fc3d03b191.jpg, 0, 0, 0, 1
LW-24_jpg.rf.2fa1a1fdfee5e48fafda69529455d960.jpg, 0, 1, 0, 0
LW-31_jpg.rf.2f9945ada96681d8cdf94c1b21108c0b.jpg, 0, 1, 0, 0
N-122_jpg.rf.2fd572c8903455e9a290d138e9e73237.jpg, 0, 0, 1, 0
N-37_jpg.rf.2fae8612af33972eb025c9d81326f2d0.jpg, 0, 0, 1, 0
SP-90_jpg.rf.2fcab352dff981abdac4f92b4e457e64.jpg, 0, 0, 0, 1
D-71_jpg.rf.300a1a1e4b69025d27b621bec77d9fcd.jpg, 1, 0, 0, 0
LW-160_jpg.rf.3013df5382ffdaab476b8e8535d7a848.jpg, 0, 1, 0, 0
LW-5_jpg.rf.30791018707f80ea3b34976e6364cdc9.jpg, 0, 1, 0, 0
D-166_jpg.rf.30482b168bb78bb38d1e7c906d465568.jpg, 1, 0, 0, 0
LW-32_jpg.rf.308c173628c9ce3fbe9ca1e90a126fbd.jpg, 0, 1, 0, 0
LW-36_jpg.rf.2fc041c3df06448b0cc0c32559c63744.jpg, 0, 1, 0, 0
D-70_jpg.rf.303a142b8007beb21fdf14867a6cc741.jpg, 1, 0, 0, 0
D-92_jpg.rf.2fe7d85f31e8862fc61712597baa5e82.jpg, 1, 0, 0, 0
D-16_jpg.rf.3102f530e22b3dce33a7954b1edb380d.jpg, 1, 0, 0, 0
D-26_jpg.rf.3107b949253b11ff159577015a440f05.jpg, 1, 0, 0, 0
N-97_jpg.rf.30a41c72e3077ad03d9d4019eceb9f39.jpg, 0, 0, 1, 0
D-183_jpg.rf.3053ff1dd03248f8ec0328c5d79f0fe9.jpg, 1, 0, 0, 0
SP-15_jpg.rf.310419c656a804e7ac34b235b6f2d46d.jpg, 0, 0, 0, 1
LW-29_jpg.rf.310caa65000df551f1e074bfe5797313.jpg, 0, 1, 0, 0
N-202_jpg.rf.3123643e74d44690bff54434098686c3.jpg, 0, 0, 1, 0
LW-20_jpg.rf.2ff3dce770ae8e33e827e0fcae946cfa.jpg, 0, 1, 0, 0
SP-23_jpg.rf.310c1e0b4370d15fadbb2cdc19e05602.jpg, 0, 0, 0, 1
N-37_jpg.rf.30f90bd7947d78e9d0338b9e2285eba1.jpg, 0, 0, 1, 0
SP-5_jpg.rf.3138d03c8567b2e22b8037515d534ca6.jpg, 0, 0, 0, 1
N-89_jpg.rf.30f02d7e1d00dce8735c26a3f0a0ea4b.jpg, 0, 0, 1, 0
SP-163_jpg.rf.313edb9a44b106f1a8172dbe2167f1a5.jpg, 0, 0, 0, 1
D-35_jpg.rf.31366fbb93d33282a8063305c067e098.jpg, 1, 0, 0, 0
N-194_jpg.rf.309761497609d78a377c17456c1c35ab.jpg, 0, 0, 1, 0
D-113_jpg.rf.30ba91dd561e19182cbad013c120a7d6.jpg, 1, 0, 0, 0
LW-42_jpg.rf.305e60d74a790b4b96b86b87cdd66fa1.jpg, 0, 1, 0, 0
SP-30_jpg.rf.3142d49bcdfbbfe15ec914eb352cbfa7.jpg, 0, 0, 0, 1
SP-81_jpg.rf.317caa6326258a88a1752fc9e27a1a12.jpg, 0, 0, 0, 1
D-116_jpg.rf.31761a38aa11996f432e264c7fcff204.jpg, 1, 0, 0, 0
N-109_jpg.rf.3183ea07fa2405e630a65fc21e56f51e.jpg, 0, 0, 1, 0
N-57_jpg.rf.31b9cd27185bb820d3abace01b55021d.jpg, 0, 0, 1, 0
LW-168_jpg.rf.314e9779401f9e04fe29fab03a13f4c9.jpg, 0, 1, 0, 0
LW-5_jpg.rf.31cb6dc8de6a8eec1511a2769ebe397c.jpg, 0, 1, 0, 0
LW-146_jpg.rf.31b1a735946adde17edc993e13ae621b.jpg, 0, 1, 0, 0
LW-53_jpg.rf.31b184604d2632aa5071882998d31a4b.jpg, 0, 1, 0, 0
D-27_jpg.rf.31f5d030a61cd9a9c4571facedf84a14.jpg, 1, 0, 0, 0
N-60_jpg.rf.31ffbac18e0f13724ee9afc7548b9101.jpg, 0, 0, 1, 0
D-20_jpg.rf.31c5a6e139483a389386bad149aec075.jpg, 1, 0, 0, 0
D-124_jpg.rf.31d69c308bac50d0073217aace3d9b93.jpg, 1, 0, 0, 0
N-205_jpg.rf.32094c674cdfdbe6f5028a9af201d80f.jpg, 0, 0, 1, 0
D-35_jpg.rf.3183a4f759719d5cbf48cbd74a9b7f64.jpg, 1, 0, 0, 0
SP-161_jpg.rf.322256942bdf87dbfc0f776957e0c123.jpg, 0, 0, 0, 1
LW-23_jpg.rf.320aa0d1f94032ab7ca1d9984f38154d.jpg, 0, 1, 0, 0
N-97_jpg.rf.31ffe60eb71f77a483cdbdab1db2212b.jpg, 0, 0, 1, 0
SP-34_jpg.rf.3220baf8926e80eb8af7204e888c5ad8.jpg, 0, 0, 0, 1
N-26_jpg.rf.323a0ac595918f3a9264f5cb3e029120.jpg, 0, 0, 1, 0
SP-201_jpg.rf.31c6809582f714a3ac05eb9c74a86ee4.jpg, 0, 0, 0, 1
D-8_jpg.rf.3225292fa658244597b6ea1659246088.jpg, 1, 0, 0, 0
LW-78_jpg.rf.31d7bd77939caf2e44d3b686a420bf8e.jpg, 0, 1, 0, 0
N-133_jpg.rf.322e0439250c0ecd80e8d465ddccbb8e.jpg, 0, 0, 1, 0
N-114_jpg.rf.3237aae3672f9ba2913f0b0b6c547ba3.jpg, 0, 0, 1, 0
D-125_jpg.rf.328cf1fd2282e195085ad74f3fbf6d00.jpg, 1, 0, 0, 0
N-31_jpg.rf.32d3a57ab4525b5b828286cb0045d327.jpg, 0, 0, 1, 0
LW-6_jpg.rf.32ddc06c7d2223dfecd281fedd51f6f5.jpg, 0, 1, 0, 0
SP-23_jpg.rf.32d110728b838a7397e0c17653aca8db.jpg, 0, 0, 0, 1
LW-2_jpg.rf.324aefd5b82bcc7d43dc0d04be1ae332.jpg, 0, 1, 0, 0
